Subj_idx,Stimulus,Response,Confidence,RT_decision,RT_confidence,Task
94,2,2,5,3.255,5.642,EM
94,1,1,10,3.326,3.324,EM
94,1,1,9,3.387,3.696,EM
94,2,2,5,1.344,6.242,EM
94,1,2,5,1.414,6.249,EM
94,1,1,6,1.3,4.397,EM
94,1,2,1,1.554,9.503,EM
94,2,2,0,1.854,5.898,EM
94,2,2,7,2.919,1.525,VP
94,2,2,9,3.378,1.086,VP
94,2,2,5,2.593,1.46,VP
94,2,1,6,2.014,1.057,VP
94,2,1,8,2.116,0.73,VP
94,2,2,7,2.784,1.218,VP
94,2,2,10,1.714,1.628,VP
94,2,2,9,1.483,1.112,VP
94,1,1,1,2.05,3.778,VP
94,2,2,6,1.683,0.995,VP
94,1,1,1,2.097,1.669,VP
94,1,1,8,1.639,0.866,VP
94,1,1,8,1.867,0.787,VP
94,1,2,9,1.512,0.951,VP
94,2,2,8,1.882,1.253,VP
94,2,2,10,1.675,1.463,VP
94,2,2,9,2.233,1.202,VP
94,2,1,1,2.168,2.093,VP
94,1,1,4,1.982,0.906,VP
94,1,1,1,3.926,0.982,VP
94,1,1,6,2.2,0.559,VP
94,1,1,6,4.902,1.04,VP
94,2,2,7,1.434,0.937,VP
94,2,2,9,1.118,1.058,VP
94,2,2,2,2.958,1.858,VP
94,1,2,6,1.524,0.98,VP
94,1,1,7,2.111,0.949,VP
94,1,1,2,1.347,1.545,VP
94,1,1,4,5.089,0.76,VP
94,1,1,10,1.428,0.714,VP
94,2,1,6,2.968,0.576,VP
94,2,2,7,1.639,0.842,VP
94,1,2,5,1.596,0.889,VP
94,2,2,5,1.975,1.267,VP
94,1,2,4,1.445,0.964,VP
94,2,1,0,1.35,3.265,VP
94,2,2,4,1.634,0.97,VP
94,1,1,6,1.526,0.524,VP
94,2,2,7,2.083,0.796,VP
94,2,2,6,2.332,0.947,VP
94,1,2,5,3.726,10.866,EF
94,2,2,5,2.162,10.677,EF
94,2,2,6,1.083,6.138,EF
94,2,2,9,1.663,4.949,EF
94,2,2,8,1.592,5.942,EF
94,1,2,7,2.61,7.844,EF
94,1,1,10,1.588,4.797,EF
94,1,2,1,1.661,10.172,EF
94,2,2,10,2.359,3.116,EF
94,2,2,10,1.591,3.249,EF
94,2,2,7,1.362,5.161,EF
94,2,2,10,0.919,4.716,EF
94,2,2,10,0.635,2.821,EF
94,2,2,8,1.327,4.149,EF
94,2,2,10,0.929,7.152,EF
94,2,2,10,1.365,3.481,EF
94,2,2,9,1.18,2.872,EF
94,2,2,10,0.611,2.079,EF
94,2,2,5,1.923,3.213,EF
94,2,2,10,0.717,3.873,EF
94,1,1,10,1.212,6.088,EF
94,1,1,0,1.088,4.801,EF
94,1,1,10,0.931,2.845,EF
94,2,2,10,2.318,3.082,EF
94,1,1,10,1.069,2.49,EF
94,2,2,10,0.99,3.465,EF
94,2,2,9,1.101,3.364,EF
94,2,2,10,1.779,2.821,EF
94,1,1,10,1.039,2.741,EF
94,2,2,10,1.063,2.5,EF
94,1,1,10,2.61,1.853,EF
94,1,1,10,1.087,3.458,EF
94,1,1,10,0.965,3.806,EF
94,2,2,10,0.738,2.978,EF
94,1,1,10,0.859,1.879,EF
94,1,2,5,0.937,6.06,EF
94,2,2,10,1.596,2.547,EF
94,2,2,10,0.937,3.302,EF
94,2,2,5,1.192,6.726,EF
94,1,1,10,0.572,2.263,EF
94,2,2,5,4.198,7.24,SM
94,2,1,6,2.912,11.909,SM
94,2,2,6,2.286,8.307,SM
94,2,2,4,3.107,5.554,SM
94,1,2,2,1.98,7.047,SM
94,1,1,5,2.14,6.98,SM
94,1,1,5,1.765,6.99,SM
94,2,2,7,1.664,6.326,SM
94,1,1,0,1.029,8.765,SM
94,1,1,8,11.699,9.171,SM
94,1,1,5,1.088,9.551,SM
94,1,1,8,1.308,21.772,SM
94,1,1,0,0.976,7.727,SM
94,1,1,10,1.204,5.472,SM
94,2,2,0,1.461,11.748,SM
94,2,1,6,1.094,5.449,SM
94,2,2,6,1.782,11.866,SM
94,2,2,4,2.676,7.43,SM
94,1,1,3,1.708,6.28,SM
94,1,1,2,1.948,5.838,SM
94,1,2,2,1.774,8.949,SM
94,2,2,8,1.385,10.286,SM
94,1,1,10,0.597,12.465,SM
94,1,1,10,0.869,3.364,SM
94,2,1,3,0.773,7.289,SM
94,2,2,10,0.944,4.302,SM
94,1,1,10,0.73,4.603,SM
94,2,1,8,1.833,5.676,SM
94,1,1,3,1.419,7.055,SM
94,2,1,0,0.759,8.083,SM
94,2,1,7,0.912,6.368,SM
94,1,2,0,0.728,8.875,SM
94,1,1,5,1.568,11.818,SM
94,2,1,8,1.305,4.601,SM
94,1,2,5,1.474,7.619,SM
94,1,1,9,0.935,3.391,SM
94,2,2,9,3.593,8.569,SM
94,1,1,10,1.09,2.944,SM
94,1,1,7,1.278,5.974,SM
94,2,2,10,1.571,4.954,SM
95,1,1,8,7.77,6.678,SM
95,2,2,9,5.201,4.435,SM
95,1,1,0,2.624,5.968,SM
95,2,1,5,4.225,7.143,SM
95,1,1,9,1.92,3.375,SM
95,1,2,0,1.569,3.627,SM
95,1,1,10,3.212,3.93,SM
95,2,2,10,3.134,4.707,SM
95,2,2,6,3.45,19.728,SM
95,2,1,1,2.796,7.263,SM
95,1,1,8,1.784,4.075,SM
95,1,1,9,3.639,5.599,SM
95,2,2,1,3.35,5.157,SM
95,1,1,0,2.53,5.519,SM
95,1,1,10,4.23,3.516,SM
95,1,1,10,1.283,4.804,SM
95,1,1,2,1.595,6.703,SM
95,1,1,0,1.134,3.474,SM
95,2,2,10,1.209,4.944,SM
95,1,1,2,1.916,7.464,SM
95,1,1,0,0.809,7.335,SM
95,1,1,6,1.71,3.799,SM
95,1,2,5,1.229,3.881,SM
95,1,1,10,1.53,4.819,SM
95,1,2,0,0.575,3.076,SM
95,1,1,0,1.625,3.143,SM
95,1,2,1,2.238,3.599,SM
95,1,2,5,6.449,3.643,SM
95,1,1,10,1.108,3.014,SM
95,2,2,10,1.982,3.791,SM
95,2,2,0,0.963,5.262,SM
95,1,1,5,2.155,9.395,SM
95,2,2,4,2.439,4.875,SM
95,1,1,9,1.613,12.164,SM
95,2,1,2,3.099,4.62,SM
95,2,1,2,2.042,4.694,SM
95,1,1,1,1.09,6.944,SM
95,2,2,10,1.196,7.222,SM
95,2,2,5,2.151,6.1,SM
95,1,1,0,0.916,4.681,SM
95,1,1,5,3.462,5.582,EF
95,1,1,9,1.754,3.303,EF
95,2,1,0,0.959,5.674,EF
95,2,2,3,5.807,4.133,EF
95,1,1,0,0.604,4.513,EF
95,1,2,0,0.518,5.823,EF
95,2,2,0,1.415,4.317,EF
95,2,1,0,1.106,8.645,EF
95,1,1,5,2.35,2.682,EF
95,2,1,2,1.958,4.765,EF
95,1,2,0,1.975,3.075,EF
95,2,1,2,1.059,2.804,EF
95,2,2,0,1.305,3.268,EF
95,2,2,2,0.798,3.882,EF
95,2,2,6,1.768,3.851,EF
95,1,1,9,0.965,2.49,EF
95,2,2,5,1.223,5.716,EF
95,2,2,0,0.929,3.719,EF
95,2,2,8,2.108,3.48,EF
95,2,2,0,0.54,7.197,EF
95,1,1,6,4.028,1.972,EF
95,1,1,9,0.732,1.73,EF
95,2,2,2,4.206,3.032,EF
95,1,2,0,0.512,4.709,EF
95,1,1,6,1.4,3.975,EF
95,2,2,6,1.494,4.448,EF
95,1,1,0,1.292,6.871,EF
95,1,1,0,1.289,6.543,EF
95,1,1,9,0.818,4.678,EF
95,1,1,9,1.327,6.433,EF
95,1,1,9,1.171,5.779,EF
95,2,2,9,1.581,13.965,EF
95,1,1,9,1.416,7.851,EF
95,1,1,9,0.99,2.357,EF
95,1,2,0,1.062,16.474,EF
95,2,2,9,0.598,3.473,EF
95,2,2,0,1.017,3.819,EF
95,1,2,2,0.929,4.344,EF
95,2,2,2,1.612,2.347,EF
95,1,1,2,1.263,4.15,EF
95,1,2,2,1.55,1.857,VP
95,2,1,2,1.076,2.004,VP
95,2,2,2,2.038,1.691,VP
95,2,2,3,0.692,1.289,VP
95,1,1,3,0.674,0.919,VP
95,2,2,3,0.614,0.982,VP
95,1,1,3,0.739,1.837,VP
95,2,2,3,0.839,1.093,VP
95,2,2,3,1.165,2.565,VP
95,2,2,3,0.618,0.986,VP
95,2,1,3,1.039,0.983,VP
95,1,1,3,0.657,0.835,VP
95,2,2,3,0.492,0.855,VP
95,2,2,3,0.488,1.226,VP
95,2,2,5,0.729,1.251,VP
95,2,1,3,1.485,0.981,VP
95,2,2,5,0.883,0.838,VP
95,1,1,5,0.621,1.114,VP
95,1,2,3,0.96,1.351,VP
95,2,2,5,0.504,1.26,VP
95,2,2,5,0.417,0.843,VP
95,2,2,5,0.428,0.906,VP
95,1,2,5,0.479,0.8,VP
95,2,2,5,0.481,0.785,VP
95,1,2,5,0.463,0.983,VP
95,2,1,2,1.005,1.114,VP
95,1,1,2,0.708,0.872,VP
95,2,2,2,0.586,1.312,VP
95,1,1,5,0.608,0.868,VP
95,2,1,2,0.756,0.93,VP
95,2,2,2,0.542,0.898,VP
95,1,1,2,0.76,0.826,VP
95,1,2,3,0.739,1.379,VP
95,2,2,3,2.155,1.238,VP
95,2,2,3,0.592,0.959,VP
95,2,1,3,0.614,0.99,VP
95,1,1,3,0.618,0.769,VP
95,1,1,3,0.778,0.644,VP
95,1,1,3,0.764,0.922,VP
95,2,2,5,0.936,0.818,VP
95,1,2,2,2.09,7.953,EM
95,2,2,2,0.686,3.958,EM
95,1,2,2,1.588,3.754,EM
95,1,1,3,1.774,2.916,EM
95,1,1,3,1.299,4.054,EM
95,1,1,0,1.028,6.247,EM
95,1,1,10,1.776,2.234,EM
95,2,2,10,1.31,3.616,EM
95,2,2,10,0.506,3.745,EM
95,2,2,3,0.96,3.693,EM
95,2,2,10,1.354,2.753,EM
95,2,2,9,1.389,5.947,EM
95,2,2,10,1.182,2.524,EM
95,1,1,10,1.38,2.006,EM
95,1,1,10,1.008,3.684,EM
95,1,1,5,2.369,2.935,EM
95,1,1,5,1.777,3.786,EM
95,2,2,9,2.887,2.833,EM
95,1,1,10,0.53,2.37,EM
95,2,2,10,0.494,2.324,EM
95,2,2,10,0.86,3.105,EM
95,1,1,10,1.172,2.296,EM
95,2,2,0,0.985,5.444,EM
95,2,2,0,0.902,5.249,EM
95,1,1,10,0.449,2.577,EM
95,2,2,10,0.629,2.006,EM
95,2,2,9,1.737,2.603,EM
95,1,1,2,2.154,3.995,EM
95,2,1,2,1.082,3.786,EM
95,2,2,0,0.772,2.822,EM
95,1,1,10,2.018,2.22,EM
95,1,1,0,0.667,2.688,EM
95,2,2,9,1.527,2.824,EM
95,2,2,10,0.588,2.313,EM
95,2,2,0,1.178,2.844,EM
95,2,2,9,0.509,3.723,EM
95,2,2,0,0.5,2.48,EM
95,1,1,0,0.638,3.44,EM
95,1,1,9,0.746,2.412,EM
95,2,2,9,1.361,3.852,EM
96,1,1,10,11.936,8.726,SM
96,2,2,9,3.671,13.233,SM
96,2,2,5,19.581,19.924,SM
96,2,2,10,2.096,3.717,SM
96,1,1,10,3.934,5.499,SM
96,1,2,6,7.771,6.52,SM
96,1,1,5,7.465,11.227,SM
96,1,1,10,4.495,5.725,SM
96,1,1,10,1.864,4.426,SM
96,1,1,7,2.894,4.749,SM
96,1,2,9,5.616,6.409,SM
96,1,1,9,1.679,5.783,SM
96,1,1,10,1.696,3.819,SM
96,1,1,3,3.887,5.892,SM
96,1,1,4,14.687,19.666,SM
96,1,1,10,1.691,5.17,SM
96,2,1,0,6.74,10.455,SM
96,1,1,10,1.597,3.998,SM
96,2,2,2,2.661,5.589,SM
96,2,2,6,1.467,4.754,SM
96,1,1,8,1.62,5.264,SM
96,1,1,3,3.98,8.547,SM
96,1,2,4,5.869,6.348,SM
96,2,2,8,2.013,8.522,SM
96,1,1,0,1.354,9.203,SM
96,1,1,10,0.58,7.58,SM
96,1,1,9,2.768,19.66,SM
96,2,2,6,0.923,9.121,SM
96,2,2,10,1.03,5.182,SM
96,2,1,3,1.88,5.684,SM
96,2,2,10,1.149,9.932,SM
96,1,1,2,2.232,25.935,SM
96,1,1,10,0.487,4.958,SM
96,1,1,10,0.528,3.243,SM
96,1,2,0,8.021,5.906,SM
96,1,1,10,0.449,3.035,SM
96,1,1,4,1.53,6.87,SM
96,2,2,6,2.2,11.084,SM
96,1,2,3,1.99,6.791,SM
96,2,1,5,2.122,17.061,SM
96,1,1,8,3.246,3.149,VP
96,2,2,4,2.274,3.446,VP
96,1,1,9,4.46,1.314,VP
96,2,2,7,5.823,1.091,VP
96,1,1,6,1.504,1.175,VP
96,1,2,4,1.582,2.19,VP
96,1,2,5,1.773,2.306,VP
96,2,2,7,1.949,1.523,VP
96,2,2,9,1.547,0.679,VP
96,2,1,9,2.687,0.541,VP
96,1,2,4,2.44,2.568,VP
96,1,1,8,1.736,0.643,VP
96,2,1,10,1.661,3.456,VP
96,2,2,6,1.305,3.478,VP
96,2,2,7,1.76,0.826,VP
96,2,2,7,1.771,1.179,VP
96,2,2,6,4.929,0.885,VP
96,2,1,4,1.286,2.19,VP
96,2,2,3,1.105,0.835,VP
96,2,1,6,2.82,1.497,VP
96,2,2,6,1.986,1.086,VP
96,1,1,2,1.527,2.392,VP
96,2,1,5,2.121,1.227,VP
96,2,2,9,1.196,0.388,VP
96,2,2,9,0.848,1.184,VP
96,1,2,6,1.218,0.953,VP
96,1,1,6,1.532,0.513,VP
96,1,2,10,2.05,1.053,VP
96,2,2,4,1.482,6.294,VP
96,1,1,10,2.004,0.739,VP
96,1,1,10,2.25,0.869,VP
96,2,1,8,0.897,1.527,VP
96,1,1,9,3.796,0.689,VP
96,2,2,10,2.513,0.66,VP
96,1,2,4,2.272,2.601,VP
96,2,2,1,0.76,1.668,VP
96,2,2,9,3.293,0.781,VP
96,1,2,6,3.337,1.844,VP
96,1,2,7,0.979,1.646,VP
96,2,2,8,2.023,1.242,VP
96,2,2,10,1.638,5.623,EM
96,1,2,6,0.819,7.004,EM
96,1,2,1,1.693,3.098,EM
96,1,1,10,0.45,4.561,EM
96,2,2,7,1.021,5.039,EM
96,2,2,6,0.786,8.828,EM
96,2,2,4,1.261,7.697,EM
96,1,1,10,0.592,4.417,EM
96,1,1,10,0.602,8.336,EM
96,2,2,2,0.896,5.001,EM
96,1,2,8,1.562,5.62,EM
96,2,2,4,1.945,11.035,EM
96,2,1,0,1.492,10.538,EM
96,2,2,9,1.191,4.575,EM
96,2,1,5,1.848,7.55,EM
96,1,1,3,1.733,10.981,EM
96,2,2,10,0.435,4.479,EM
96,2,2,10,0.33,4.737,EM
96,2,2,8,0.632,4.076,EM
96,1,1,9,1.087,3.542,EM
96,1,1,5,0.9,4.123,EM
96,1,1,10,0.525,2.848,EM
96,1,1,3,0.805,5.023,EM
96,2,2,0,0.589,5.748,EM
96,1,1,10,0.312,3.292,EM
96,1,1,6,0.888,9.626,EM
96,2,2,1,0.705,5.619,EM
96,2,1,0,0.826,3.428,EM
96,2,1,2,0.939,4.088,EM
96,2,2,4,1.799,5.7,EM
96,1,2,6,0.817,6.71,EM
96,2,1,7,4.016,5.343,EM
96,2,2,5,1.29,5.695,EM
96,2,1,2,1.778,13.87,EM
96,2,1,1,0.822,2.323,EM
96,2,2,9,0.91,4.332,EM
96,2,1,4,0.901,2.106,EM
96,2,1,10,0.794,6.944,EM
96,1,2,4,0.823,4.25,EM
96,2,2,8,1.167,3.166,EM
96,1,1,7,0.97,11.045,EF
96,1,1,5,1.034,10.245,EF
96,1,1,10,1.142,6.423,EF
96,2,2,10,0.845,5.614,EF
96,2,2,10,4.375,4.166,EF
96,1,1,10,1.866,6.595,EF
96,2,1,8,1.389,3.722,EF
96,1,1,10,0.448,5.592,EF
96,2,2,7,0.682,5.736,EF
96,2,2,10,0.353,17.418,EF
96,1,1,1,0.888,4.201,EF
96,1,2,0,1.114,19.269,EF
96,2,2,9,1.874,7.061,EF
96,1,1,10,0.46,7.689,EF
96,2,2,5,1.752,18.317,EF
96,1,1,0,0.139,7.104,EF
96,2,2,10,0.395,6.788,EF
96,1,1,10,0.56,2.776,EF
96,2,1,7,1.394,3.903,EF
96,1,1,9,0.697,16.768,EF
96,2,2,10,0.335,7.258,EF
96,1,1,10,0.284,4.371,EF
96,2,2,7,1.497,4.368,EF
96,2,1,1,1.746,8.57,EF
96,1,1,9,0.755,12.221,EF
96,2,1,10,0.316,8.18,EF
96,2,1,1,0.7,7.521,EF
96,1,1,5,1.423,20,EF
96,2,2,6,2.82,8.363,EF
96,1,1,10,0.808,8.076,EF
96,2,2,2,1.439,4.083,EF
96,2,2,9,1.151,18.825,EF
96,1,1,10,1.533,3.598,EF
96,2,2,10,0.276,5.514,EF
96,1,1,10,0.475,3.704,EF
96,2,2,1,0.579,3.429,EF
96,2,2,10,1.213,5.29,EF
96,1,1,10,0.504,4.635,EF
96,2,2,6,0.952,2.842,EF
96,2,2,10,0.244,3.538,EF
97,1,2,1,5.397,5.49,VP
97,1,1,2,6.925,2.881,VP
97,1,2,2,2.103,4.274,VP
97,2,2,3,2.831,3.433,VP
97,2,2,3,2.01,2.828,VP
97,2,2,3,1.694,2.082,VP
97,2,1,5,4.232,3.526,VP
97,2,1,3,1.534,2.982,VP
97,1,1,8,2.16,2.167,VP
97,1,2,1,1.688,4.659,VP
97,2,1,1,1.324,2.096,VP
97,1,2,2,1.246,1.449,VP
97,1,1,1,2.948,3.072,VP
97,1,1,2,2.059,1.945,VP
97,2,2,6,1.855,2.183,VP
97,1,1,2,1.596,1.896,VP
97,1,1,2,1.185,1.935,VP
97,1,1,3,1.477,1.873,VP
97,2,2,6,2.351,1.367,VP
97,2,2,3,2.347,1.529,VP
97,2,2,6,1.31,0.965,VP
97,1,2,4,2.649,1.844,VP
97,1,1,1,1.052,2.464,VP
97,2,1,2,2.754,1.153,VP
97,1,1,7,2.212,1.905,VP
97,1,2,4,3.826,1.353,VP
97,2,2,5,2.367,1.367,VP
97,1,1,1,1.505,3.035,VP
97,2,2,1,1.178,2.394,VP
97,1,1,5,1.444,2.038,VP
97,1,2,3,3.983,0.967,VP
97,1,1,2,2.586,1.495,VP
97,1,2,2,0.812,1.363,VP
97,1,1,3,1.153,0.935,VP
97,1,1,6,1.211,1.062,VP
97,2,2,1,0.853,1.489,VP
97,2,2,5,0.95,1.357,VP
97,2,2,3,1.263,0.916,VP
97,2,2,4,2.923,0.879,VP
97,2,2,1,0.932,1.006,VP
97,1,1,10,7.615,5.183,EM
97,1,1,9,1.886,6.365,EM
97,2,2,10,2.363,4.146,EM
97,1,1,10,0.977,3.051,EM
97,1,1,10,0.601,2.361,EM
97,1,1,5,1.549,6.865,EM
97,2,2,10,1.491,2.671,EM
97,1,1,10,0.661,2.39,EM
97,2,2,10,0.636,2.33,EM
97,1,1,10,0.55,1.857,EM
97,1,1,8,1.442,3.887,EM
97,2,1,5,1.323,5.496,EM
97,2,2,5,0.931,3.605,EM
97,2,2,10,1.768,2.509,EM
97,2,2,10,1.307,3.696,EM
97,1,2,6,2.205,8.598,EM
97,1,1,6,0.784,2.5,EM
97,2,1,6,0.492,3.28,EM
97,1,2,5,1.328,3.384,EM
97,2,2,9,1.199,3.066,EM
97,2,2,10,0.945,3.502,EM
97,2,2,10,0.549,2.939,EM
97,1,1,9,1.023,4.367,EM
97,1,1,10,0.476,2.63,EM
97,1,1,10,0.568,1.976,EM
97,2,2,9,1.153,2.768,EM
97,1,1,7,0.968,2.242,EM
97,1,1,4,1.427,3.088,EM
97,1,1,3,3.243,4.762,EM
97,2,2,8,1.125,3.289,EM
97,2,1,1,1.267,5.303,EM
97,1,1,10,1.269,3.055,EM
97,2,2,10,1.473,2.401,EM
97,1,1,1,1.284,3.621,EM
97,1,1,1,0.98,3.472,EM
97,2,2,10,0.658,3.852,EM
97,1,1,10,0.302,2.215,EM
97,2,1,1,0.655,2.833,EM
97,2,2,0,1.644,3.78,EM
97,1,1,10,0.303,2.266,EM
97,2,1,2,3.049,6.377,EF
97,2,2,10,1.544,6.743,EF
97,1,1,10,1.188,9.122,EF
97,1,1,10,0.749,8.015,EF
97,1,1,10,0.293,4.64,EF
97,1,1,10,0.286,11.048,EF
97,1,1,10,0.287,7.784,EF
97,2,2,10,0.375,7.992,EF
97,2,2,8,1.236,4.656,EF
97,1,1,10,0.584,5.942,EF
97,2,2,10,1.198,4.482,EF
97,1,1,10,0.413,4.764,EF
97,2,2,10,1.379,6.621,EF
97,2,2,10,0.56,5.985,EF
97,1,1,10,0.326,6.24,EF
97,2,2,10,0.442,4.111,EF
97,2,1,7,1.003,8.329,EF
97,1,1,10,1.415,7.475,EF
97,1,1,9,0.835,7.054,EF
97,1,1,10,0.999,5.841,EF
97,1,1,10,1.408,5.784,EF
97,1,1,10,0.368,5.951,EF
97,1,1,10,0.498,5.97,EF
97,2,2,9,1.147,6.23,EF
97,2,2,10,1.656,3.442,EF
97,2,2,10,0.988,4.063,EF
97,1,1,5,1.936,12.701,EF
97,2,2,10,0.813,3.315,EF
97,1,1,10,1.039,4.3,EF
97,1,1,10,0.324,3.021,EF
97,2,2,10,0.991,3.45,EF
97,2,2,10,0.411,3.462,EF
97,2,2,10,0.833,4.902,EF
97,1,1,8,1.825,5.752,EF
97,1,1,10,1.334,5.957,EF
97,2,2,10,0.49,2.696,EF
97,1,1,10,0.297,4.277,EF
97,2,1,2,1.129,13.094,EF
97,2,2,10,1.1,2.563,EF
97,1,1,10,0.872,5.259,EF
97,2,1,4,1.779,9.238,SM
97,2,2,6,2.099,8.554,SM
97,2,2,4,2.535,6.558,SM
97,2,2,8,1.456,4.768,SM
97,1,1,7,1.418,5.012,SM
97,1,1,9,1.904,5.984,SM
97,2,2,4,2.636,8.546,SM
97,2,1,6,2.484,14.721,SM
97,2,2,10,2.388,3.888,SM
97,1,1,10,0.573,7.348,SM
97,2,2,10,1.067,4.245,SM
97,2,1,8,1.891,17.104,SM
97,2,2,10,0.449,6.119,SM
97,2,2,10,0.422,5.39,SM
97,2,2,10,0.343,4.741,SM
97,2,2,10,0.739,10.121,SM
97,1,1,7,1.506,5.669,SM
97,1,1,10,0.325,4.789,SM
97,1,2,7,1.399,8.008,SM
97,1,1,6,1.304,7.358,SM
97,1,1,10,0.66,13.939,SM
97,1,1,10,0.474,3.561,SM
97,2,2,8,1.278,5.799,SM
97,1,1,10,1.124,3.306,SM
97,1,1,9,1.284,3.638,SM
97,1,1,9,0.963,16.704,SM
97,2,2,10,1.13,3.628,SM
97,1,2,7,4.579,5.004,SM
97,1,2,9,0.989,3.931,SM
97,2,2,10,0.368,4.9,SM
97,1,1,10,0.618,8.928,SM
97,1,1,10,0.418,5.937,SM
97,2,1,8,1.507,7.488,SM
97,1,1,5,2.42,4.806,SM
97,2,2,6,0.919,6.258,SM
97,1,1,1,0.88,5.602,SM
97,2,2,3,1.605,11.757,SM
97,1,1,6,1.509,9.956,SM
97,1,1,9,1.709,3.831,SM
97,1,1,10,0.256,3.336,SM
98,1,2,3,6.386,6.953,VP
98,2,2,4,2.624,5.376,VP
98,1,1,10,5.18,2.522,VP
98,2,2,9,2.12,3.885,VP
98,2,2,5,5.024,2.968,VP
98,2,2,4,4.553,3.661,VP
98,2,1,6,2.696,1.409,VP
98,1,2,4,4.175,2.558,VP
98,2,2,5,3.563,2.379,VP
98,2,1,7,2.547,0.879,VP
98,1,1,8,2.311,1.024,VP
98,2,2,8,2.104,0.859,VP
98,2,1,6,3.96,0.942,VP
98,1,2,9,1.615,1.291,VP
98,2,2,8,2.167,0.9,VP
98,1,1,3,3.777,3.602,VP
98,1,2,2,1.732,2.447,VP
98,1,1,0,1.467,2.313,VP
98,1,1,6,2.122,1.745,VP
98,2,2,5,3.29,1.245,VP
98,2,1,2,2.467,1.779,VP
98,2,2,0,1.372,3.088,VP
98,1,1,6,2.387,1.087,VP
98,1,2,3,3.184,2.401,VP
98,2,2,3,2.5,2.263,VP
98,2,1,4,2.05,0.978,VP
98,1,2,9,1.524,1.763,VP
98,2,2,9,1.604,0.93,VP
98,1,1,5,2.212,0.947,VP
98,1,2,3,2.846,2.124,VP
98,2,2,8,1.574,1.116,VP
98,2,1,4,1.917,1.497,VP
98,2,2,8,1.659,0.862,VP
98,2,2,2,2.417,2.161,VP
98,2,1,0,0.864,3.66,VP
98,2,2,3,1.917,0.74,VP
98,1,1,5,1.901,0.857,VP
98,2,2,5,2.024,0.901,VP
98,1,1,6,2.644,0.613,VP
98,1,1,6,2.946,1.003,VP
98,2,2,9,5.734,10.849,EF
98,1,1,8,1.681,6.077,EF
98,1,1,5,1.753,7.385,EF
98,1,1,8,1.649,7.343,EF
98,1,1,10,2.829,5.814,EF
98,1,1,8,3.948,3.605,EF
98,2,2,5,1.758,7.349,EF
98,1,1,9,2.174,3.832,EF
98,1,1,10,2.097,4.852,EF
98,1,1,10,1.981,8.039,EF
98,2,2,8,2.135,8.216,EF
98,1,1,10,1.683,8.137,EF
98,2,2,5,1.928,7.21,EF
98,2,2,10,1.722,4.612,EF
98,1,1,8,2.226,7.011,EF
98,2,2,10,1.472,6.159,EF
98,1,1,10,1.324,7.596,EF
98,2,2,10,1.145,3.394,EF
98,2,2,0,1.425,6.052,EF
98,1,1,10,1.817,7.844,EF
98,2,2,5,1.245,3.731,EF
98,1,1,8,2.931,6.779,EF
98,2,2,5,1.674,6.253,EF
98,2,2,10,1.154,4.428,EF
98,2,2,10,1.173,5.407,EF
98,2,2,10,1.612,3.046,EF
98,2,2,10,1.151,2.733,EF
98,2,2,10,1.308,5.971,EF
98,1,1,4,3.977,4.019,EF
98,1,1,6,6.572,4.588,EF
98,1,1,10,1.5,2.613,EF
98,1,1,10,1.023,2.833,EF
98,2,2,2,1.958,7.94,EF
98,2,1,1,1.085,7.322,EF
98,1,1,10,1.395,2.946,EF
98,2,2,10,1.314,2.703,EF
98,1,1,10,1.293,3.339,EF
98,2,2,2,2.011,6.796,EF
98,2,2,10,1.453,3.748,EF
98,1,1,8,1.726,3.107,EF
98,2,2,8,3.273,6.168,SM
98,1,1,10,1.214,4.757,SM
98,2,2,10,1.109,3.965,SM
98,1,1,10,1.184,2.568,SM
98,2,1,6,1.984,6.576,SM
98,2,2,4,1.833,5.144,SM
98,2,2,10,1.496,6.359,SM
98,2,1,10,1.482,9.587,SM
98,2,2,10,1.116,7.238,SM
98,1,1,6,1.978,9.47,SM
98,2,2,8,2.298,6.762,SM
98,2,2,8,1.77,6.262,SM
98,1,1,10,1.032,3.826,SM
98,1,2,2,1.597,4.014,SM
98,2,2,10,0.959,4.692,SM
98,1,2,4,2.094,15.232,SM
98,2,2,8,1.41,11.361,SM
98,1,1,3,2.23,8.073,SM
98,2,2,7,1.973,3.948,SM
98,2,2,10,1.208,5.118,SM
98,2,2,10,1.137,4.552,SM
98,2,2,3,4.289,5.635,SM
98,1,1,4,3.148,6.397,SM
98,2,2,3,1.674,3.877,SM
98,2,1,0,2.938,4.894,SM
98,2,2,8,1.381,5.148,SM
98,2,1,10,1.47,6.573,SM
98,2,2,8,2.416,6.058,SM
98,2,2,7,3.381,4.622,SM
98,1,1,8,2.057,12.261,SM
98,1,1,7,2.263,8.774,SM
98,1,1,9,1.796,6.164,SM
98,1,1,5,1.974,7.515,SM
98,1,1,5,1.485,6.615,SM
98,1,1,10,1.23,4.665,SM
98,1,2,2,2.003,5.204,SM
98,2,2,7,1.296,5.426,SM
98,1,1,6,2.58,5.355,SM
98,1,1,5,2.565,8.94,SM
98,1,1,7,1.766,5.966,SM
98,2,2,9,2.464,7.118,EM
98,1,1,10,1.085,2.365,EM
98,1,1,3,1.599,3.833,EM
98,1,1,2,2.105,3.143,EM
98,1,1,6,1.242,4.62,EM
98,2,2,2,2.41,4.36,EM
98,1,1,10,1.135,1.633,EM
