Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Day,Feedback
12,2,2,1,0.525,0.168,3,0
12,1,1,1,0.328,0.158,3,0
12,2,1,1,0.499,0.181,3,0
12,2,2,1,0.412,0.204,3,0
12,2,1,1,0.505,0.175,3,0
12,2,2,1,0.322,0.175,3,0
12,2,1,1,0.48,0.263,3,0
12,1,1,3,0.406,0.522,3,0
12,1,1,1,0.779,0.172,3,0
12,1,1,1,0.632,0.25,3,0
12,1,1,1,0.637,0.203,3,0
12,2,2,2,0.529,0.245,3,0
12,1,1,2,0.687,0.286,3,0
12,2,2,1,0.963,0.154,3,0
12,2,1,1,1.03,0.215,3,0
12,2,2,1,0.661,0.229,3,0
12,1,1,1,0.633,0.189,3,0
12,2,2,1,0.87,0.173,3,0
12,1,1,1,0.244,0.195,3,0
12,1,1,1,0.429,0.211,3,0
12,1,1,1,0.528,0.245,3,0
12,1,2,1,0.295,0.249,3,0
12,1,1,3,0.415,0.351,3,0
12,1,1,2,0.48,0.347,3,0
12,2,2,1,0.765,0.159,3,0
12,2,1,1,0.557,0.148,3,0
12,2,1,1,0.738,0.185,3,0
12,2,1,1,0.524,0.206,3,0
12,1,1,1,0.463,0.183,3,0
12,1,1,3,0.616,0.348,3,0
12,2,2,2,0.701,0.234,3,0
12,1,1,1,0.486,0.201,3,0
12,1,1,1,0.537,0.18,3,0
12,2,2,1,0.508,0.252,3,0
12,1,1,1,0.681,0.487,3,0
12,2,2,2,0.562,0.257,3,0
12,1,1,2,0.339,0.278,3,0
12,1,1,3,0.478,0.195,3,0
12,1,1,2,0.387,0.316,3,0
12,2,2,1,0.385,0.229,3,0
12,1,1,3,0.288,0.321,3,0
12,2,2,1,0.73,0.159,3,0
12,1,1,1,0.396,0.223,3,0
12,1,1,3,0.233,0.498,3,0
12,2,1,1,0.965,0.233,3,0
12,2,1,1,0.428,0.241,3,0
12,1,2,1,1.239,0.175,3,0
12,1,1,2,0.846,0.218,3,0
12,2,1,1,0.952,0.196,3,0
12,2,2,2,0.627,0.334,3,0
12,1,1,2,0.575,0.654,3,0
12,2,1,1,0.573,0.222,3,0
12,2,2,1,0.587,0.174,3,0
12,2,1,1,0.745,0.23,3,0
12,2,2,1,1.414,0.251,3,0
12,1,1,1,0.604,0.178,3,0
12,1,1,3,0.381,0.375,3,0
12,2,1,1,0.621,0.174,3,0
12,1,1,2,0.252,0.311,3,0
12,2,1,1,0.923,0.213,3,0
12,1,1,1,0.546,0.216,3,0
12,2,1,1,0.903,0.252,3,0
12,1,1,1,0.464,0.265,3,0
12,1,1,3,0.703,0.299,3,0
12,1,1,2,0.901,0.176,3,0
12,1,1,1,0.44,0.181,3,0
12,2,2,1,0.892,0.203,3,0
12,1,1,2,0.281,0.34,3,0
12,2,1,1,0.349,0.245,3,0
12,1,1,2,0.519,0.264,3,0
12,2,1,1,0.614,0.189,3,0
12,1,1,2,0.287,0.405,3,0
12,2,2,1,0.382,0.241,3,0
12,1,1,1,0.434,0.223,3,0
12,1,1,2,0.377,0.21,3,0
12,1,1,3,0.268,0.354,3,0
12,1,1,3,0.434,0.318,3,0
12,2,2,2,0.637,0.224,3,0
12,1,1,2,0.547,0.428,3,0
12,1,1,1,1.325,0.225,3,0
12,1,1,2,0.553,0.244,3,0
12,1,1,2,0.514,0.172,3,0
12,2,2,2,0.284,0.307,3,0
12,1,1,2,0.372,0.169,3,0
12,2,2,1,0.331,0.232,3,0
12,1,2,1,0.672,0.228,3,0
12,1,1,1,0.665,0.168,3,0
12,2,2,2,0.517,0.203,3,0
12,2,1,1,0.844,0.211,3,0
12,1,1,1,0.338,0.235,3,0
12,2,2,1,1.103,0.202,3,0
12,2,1,1,0.803,0.197,3,0
12,2,2,1,0.305,0.221,3,0
12,2,1,1,0.834,0.212,3,0
12,2,2,2,0.348,0.368,3,0
12,1,1,1,0.586,0.26,3,0
12,1,1,1,0.542,0.216,3,0
12,1,2,2,0.421,0.46,3,0
12,1,2,2,0.463,0.314,3,0
12,1,2,2,0.417,0.242,3,0
12,1,1,2,0.48,0.293,3,0
12,2,2,1,0.941,0.172,3,0
12,1,1,1,0.584,0.333,3,0
12,1,2,1,0.369,0.177,3,0
12,2,1,1,0.836,0.197,3,0
12,2,1,1,0.543,0.189,3,0
12,1,1,2,0.338,0.274,3,0
12,1,1,2,0.407,0.218,3,0
12,2,2,1,0.372,0.316,3,0
12,2,2,1,0.739,0.244,3,0
12,1,1,1,0.503,0.206,3,0
12,1,1,1,0.477,0.186,3,0
12,2,1,1,0.421,0.223,3,0
12,1,1,2,0.683,0.185,3,0
12,2,2,2,0.446,0.265,3,0
12,2,2,1,1.477,0.153,3,0
12,1,1,1,0.787,0.248,3,0
12,1,1,1,0.298,0.197,3,0
12,1,1,1,0.63,0.186,3,0
12,1,1,2,0.418,0.164,3,0
12,1,1,1,0.694,0.21,3,0
12,2,2,1,0.337,0.195,3,0
12,1,1,1,0.678,0.206,3,0
12,2,2,2,0.616,0.25,3,0
12,2,2,2,0.505,0.249,3,0
12,1,1,2,0.716,0.313,3,0
12,2,2,1,0.467,0.615,3,0
12,2,2,1,0.416,0.163,3,0
12,2,2,2,0.587,0.237,3,0
12,1,1,1,0.705,0.227,3,0
12,2,2,1,0.656,0.191,3,0
12,2,2,2,0.347,0.212,3,0
12,1,2,1,0.851,0.192,3,0
12,2,2,2,0.711,0.18,3,0
12,1,2,1,0.594,0.163,3,0
12,1,1,1,0.515,0.194,3,0
12,1,1,1,0.623,0.208,3,0
12,1,2,1,1.166,0.3,3,0
12,1,2,1,0.661,0.17,3,0
12,2,2,2,0.341,0.201,3,0
12,1,1,1,0.771,0.189,3,0
12,1,1,1,0.652,0.189,3,0
12,1,2,1,0.703,0.138,3,0
12,2,1,1,0.397,0.196,3,0
12,2,1,1,0.662,0.203,3,0
12,1,2,1,0.366,1.154,3,0
12,1,1,1,0.524,0.399,3,0
12,2,2,1,0.882,0.169,3,0
12,1,1,1,0.57,0.198,3,0
12,1,1,2,0.613,0.156,3,0
12,2,1,1,0.843,0.209,3,0
12,2,2,1,0.438,0.339,3,0
12,2,1,1,0.325,0.183,3,0
12,1,1,2,0.435,0.173,3,0
12,2,2,2,0.526,0.261,3,0
12,2,2,1,0.267,0.201,3,0
12,2,2,1,0.865,0.211,3,0
12,2,2,1,0.529,0.164,3,0
12,1,1,2,0.476,0.274,3,0
12,2,2,1,0.523,0.134,3,0
12,2,2,1,1.045,0.149,3,0
12,1,2,1,0.665,0.274,3,0
12,2,2,1,0.575,0.192,3,0
12,2,2,1,0.933,0.221,3,0
12,2,2,2,0.419,0.236,3,0
12,2,2,2,0.135,0.24,3,0
12,2,1,1,0.835,0.204,3,0
12,2,1,1,0.601,0.227,3,0
12,1,1,1,1.492,0.393,3,0
12,2,2,2,0.371,0.312,3,0
12,2,1,2,0.378,0.324,3,0
12,1,1,2,0.513,0.188,3,0
12,1,1,1,1.154,0.2,3,0
12,2,2,1,0.459,0.365,3,0
12,1,2,1,1.605,0.17,3,0
12,2,1,1,0.806,0.167,3,0
12,2,2,2,0.691,0.203,3,0
12,2,2,1,0.457,0.248,3,0
12,2,2,1,0.797,0.176,3,0
12,1,1,2,0.45,0.313,3,0
12,1,1,1,1.644,0.176,3,0
12,2,2,1,0.747,0.142,3,0
12,2,2,1,0.707,0.144,3,0
12,1,1,2,1.118,0.168,3,0
12,1,1,2,0.477,0.194,3,0
12,2,1,1,1.338,0.2,3,0
12,1,1,1,0.414,0.187,3,0
12,2,1,1,0.874,0.19,3,0
12,1,1,2,0.554,0.133,3,0
12,1,2,1,0.596,0.151,3,0
12,2,1,1,0.306,0.19,3,0
12,2,2,2,0.392,0.275,3,0
12,2,2,1,0.958,0.165,3,0
12,1,1,1,0.578,0.231,3,0
12,1,1,2,0.355,0.303,3,0
12,1,1,1,0.51,0.187,3,0
12,1,1,1,0.232,0.189,3,0
12,1,1,2,0.485,0.197,3,0
12,1,1,2,0.07,0.341,3,0
12,2,2,1,0.351,0.164,3,0
12,2,2,1,0.184,0.155,3,0
12,1,1,2,0.471,0.166,3,0
12,1,1,2,0.292,0.148,3,0
12,1,1,2,0.113,0.182,3,0
12,1,1,2,0.168,0.175,3,0
12,2,2,1,0.566,0.139,3,0
12,1,1,1,0.623,0.206,3,0
12,2,2,1,0.611,0.163,3,0
12,1,1,3,0.396,0.291,3,0
12,1,1,1,0.781,0.236,3,0
12,2,2,1,0.729,0.148,3,0
12,2,1,1,0.591,0.191,3,0
12,2,2,1,1.201,0.147,3,0
12,1,1,2,0.488,0.192,3,0
12,2,2,1,0.821,0.155,3,0
12,1,1,3,0.424,0.462,3,0
12,1,1,1,0.502,0.199,3,0
12,1,1,2,0.388,0.173,3,0
12,1,1,2,0.22,0.298,3,0
12,2,2,1,0.288,0.186,3,0
12,1,1,3,0.369,0.698,3,0
12,2,1,1,0.365,0.207,3,0
12,2,2,1,0.515,0.165,3,0
12,2,1,1,0.396,0.195,3,0
12,2,2,1,1.026,0.184,3,0
12,2,2,1,0.868,0.2,3,0
12,1,1,2,0.376,0.351,3,0
12,2,2,2,0.818,0.198,3,0
12,1,1,1,0.391,0.224,3,0
12,2,1,1,0.523,0.189,3,0
12,2,2,1,0.409,0.178,3,0
12,2,2,2,0.564,0.22,3,0
12,1,1,2,0.372,0.221,3,0
12,2,2,1,0.817,0.2,3,0
12,2,1,1,0.437,0.199,3,0
12,2,2,1,0.359,0.164,3,0
12,2,2,1,1.012,0.146,3,0
12,1,1,1,0.795,0.358,3,0
12,1,1,1,0.659,0.215,3,0
12,2,1,1,0.814,0.187,3,0
12,1,2,1,0.374,0.15,3,0
12,2,2,2,0.48,0.195,3,0
12,2,1,1,0.332,0.23,3,0
12,2,2,1,0.551,0.224,3,0
12,1,1,1,0.709,0.193,3,0
12,2,2,1,0.477,0.277,3,0
12,1,1,2,0.423,0.545,3,0
12,2,2,1,0.453,0.493,3,0
12,1,1,1,1.202,0.191,3,0
12,1,1,3,0.38,0.452,3,0
12,2,2,3,0.428,0.469,3,0
12,2,2,1,0.948,0.345,3,0
12,2,2,1,0.693,0.189,3,0
12,1,1,3,0.373,0.342,3,0
12,2,1,2,0.809,0.287,3,0
12,2,2,1,0.556,0.147,3,0
12,2,1,1,0.822,0.222,3,0
12,1,1,1,0.515,0.214,3,0
12,1,1,1,0.687,0.257,3,0
12,2,2,1,0.281,0.478,3,0
12,1,1,3,0.37,0.263,3,0
12,2,2,1,0.574,0.302,3,0
12,2,2,1,0.759,0.209,3,0
12,2,2,1,0.836,0.176,3,0
12,2,2,1,0.747,0.16,3,0
12,2,1,1,0.492,0.244,3,0
12,2,2,1,0.666,0.185,3,0
12,2,2,1,0.428,0.266,3,0
12,2,2,2,0.478,0.186,3,0
12,1,1,2,0.658,0.344,3,0
12,1,1,2,0.536,0.352,3,0
12,1,1,3,0.571,0.181,3,0
12,2,1,1,1.086,0.196,3,0
12,2,2,1,0.496,0.223,3,0
12,1,1,2,0.61,0.291,3,0
12,1,1,2,0.323,0.294,3,0
12,2,1,1,0.621,0.218,3,0
12,1,1,1,0.261,0.21,3,0
12,2,2,1,0.403,0.177,3,0
12,1,1,3,0.515,0.249,3,0
12,2,2,1,1.209,0.131,3,0
12,2,2,1,0.352,0.139,3,0
12,2,2,1,0.645,0.152,3,0
12,2,1,1,0.435,0.211,3,0
12,1,1,2,0.701,0.61,3,0
12,1,1,1,0.462,0.206,3,0
12,2,2,1,1.046,0.187,3,0
12,1,1,2,0.558,0.215,3,0
12,2,1,1,0.433,0.206,3,0
12,2,1,1,0.509,0.263,3,0
12,1,1,2,0.442,0.2,3,0
12,1,1,2,0.443,0.241,3,0
12,1,1,2,0.41,0.228,3,0
12,2,1,1,0.486,0.179,3,0
12,1,1,3,0.568,0.209,3,0
12,1,1,2,0.104,0.326,3,0
12,1,1,2,0.809,0.268,3,0
12,2,2,1,0.495,0.132,3,0
12,2,1,1,1.04,0.153,3,0
12,1,2,1,1.843,0.224,3,0
12,2,2,1,0.474,0.147,3,0
12,1,1,2,0.454,0.205,3,0
12,2,1,2,0.347,0.208,3,0
12,1,1,3,0.445,0.192,3,0
12,2,2,1,0.436,0.156,3,0
12,2,2,2,0.656,0.295,3,0
12,2,2,1,1.111,0.075,3,0
12,1,1,2,0.735,0.318,3,0
12,2,2,1,0.423,0.205,3,0
12,2,1,1,0.807,0.175,3,0
12,1,1,2,0.384,0.297,3,0
12,1,1,2,0.618,0.208,3,0
12,2,2,1,0.539,0.247,3,0
12,2,2,1,0.438,0.212,3,0
12,2,1,1,1.193,0.171,3,0
12,2,2,1,0.568,0.159,3,0
12,2,2,1,0.797,0.184,3,0
12,1,1,2,0.488,0.458,3,0
12,1,1,2,0.526,0.21,3,0
12,2,2,1,0.542,0.284,3,0
12,2,2,1,0.555,0.173,3,0
12,2,2,1,0.526,0.173,3,0
12,2,1,1,0.955,0.227,3,0
12,1,1,1,0.732,0.215,3,0
12,1,1,1,0.525,0.2,3,0
12,2,2,2,0.686,0.191,3,0
12,1,1,1,0.883,0.68,3,0
12,1,1,2,0.675,0.297,3,0
12,1,1,1,0.842,0.227,3,0
12,1,1,1,0.494,0.218,3,0
12,2,2,1,0.436,0.204,3,0
12,1,1,1,0.461,0.209,3,0
12,1,1,1,0.519,0.212,3,0
12,1,1,1,0.448,0.211,3,0
12,2,2,1,0.536,0.153,3,0
12,1,1,1,0.441,0.197,3,0
12,1,1,2,0.516,0.346,3,0
12,2,2,1,0.509,0.238,3,0
12,2,2,1,0.315,0.278,3,0
12,2,1,1,1.114,0.374,3,0
12,1,1,1,0.7,0.215,3,0
12,2,2,2,0.562,0.215,3,0
12,1,1,1,0.717,0.199,3,0
12,1,1,1,0.26,0.208,3,0
12,1,1,1,0.311,0.208,3,0
12,2,2,1,0.777,0.134,3,0
12,1,2,1,0.637,0.144,3,0
12,2,2,1,0.344,0.144,3,0
12,2,2,1,0.645,0.167,3,0
12,1,1,1,0.288,0.212,3,0
12,1,1,2,0.243,0.229,3,0
12,1,1,2,0.181,0.187,3,0
12,1,1,1,0.399,0.193,3,0
12,2,2,1,0.43,0.181,3,0
12,1,1,1,0.432,0.189,3,0
12,1,1,1,1.153,0.235,3,0
12,2,2,1,0.375,0.288,3,0
12,1,1,2,0.381,0.235,3,0
12,2,1,1,0.801,0.182,3,0
12,2,1,1,0.705,0.196,3,0
12,1,1,1,0.328,0.198,3,0
12,1,1,2,0.238,0.235,3,0
12,2,2,1,1.074,0.191,3,0
12,2,2,1,0.332,0.269,3,0
12,1,1,1,0.832,0.19,3,0
12,2,2,1,0.343,0.157,3,0
12,1,1,2,0.306,0.224,3,0
12,1,1,2,0.197,0.19,3,0
12,1,1,2,0.131,0.3,3,0
12,2,2,2,0.274,0.233,3,0
12,2,2,1,0.658,0.211,3,0
12,2,2,1,0.551,0.183,3,0
12,1,1,2,0.321,0.259,3,0
12,2,2,1,0.439,0.169,3,0
12,2,1,1,0.543,0.227,3,0
12,1,1,2,0.633,0.193,3,0
12,2,2,1,0.413,0.202,3,0
12,2,2,1,0.596,0.197,3,0
12,2,2,1,1.126,0.188,3,0
12,1,1,1,0.36,0.216,3,0
12,1,1,2,0.586,0.198,3,0
12,2,2,1,1.029,0.193,3,0
12,2,1,1,1.112,0.209,3,0
12,1,1,2,0.407,0.229,3,0
12,1,1,1,0.495,0.181,3,0
12,2,2,1,0.358,0.186,3,0
12,2,2,1,0.627,0.133,3,0
12,1,1,2,0.579,0.205,3,0
12,1,1,2,0.54,0.214,3,0
12,2,2,1,0.409,0.151,3,0
12,2,2,1,0.422,0.209,3,0
12,2,2,1,1.109,0.183,3,0
12,1,1,1,1.132,0.174,3,0
12,2,2,1,0.555,0.19,3,0
12,2,2,3,0.432,0.684,3,0
12,2,2,1,0.642,0.437,3,0
12,2,1,1,0.837,0.193,3,0
12,2,1,1,0.637,0.204,3,0
12,1,1,2,0.583,0.275,3,0
12,2,2,1,0.641,0.187,3,0
12,2,2,1,0.783,0.202,3,0
12,1,1,2,0.397,0.226,3,0
12,1,1,2,0.531,0.444,3,0
12,2,1,1,1.026,0.206,3,0
12,2,2,1,0.28,0.152,3,0
12,2,2,1,0.467,0.15,3,0
12,1,1,2,0.358,0.221,3,0
12,1,1,1,0.76,0.234,3,0
12,2,2,1,0.49,0.174,3,0
12,2,2,1,0.814,0.166,3,0
12,1,1,2,0.263,0.321,3,0
12,1,1,1,0.307,0.355,3,0
12,1,1,1,0.3,0.235,3,0
12,2,2,1,0.48,0.233,3,0
12,2,2,1,0.568,0.211,3,0
12,2,2,1,0.524,0.198,3,0
12,1,1,1,0.342,0.227,3,0
12,2,2,1,0.417,0.224,3,0
12,2,1,1,0.523,0.268,3,0
12,1,1,1,0.344,0.258,3,0
12,1,1,2,0.232,0.239,3,0
12,2,1,1,0.548,0.244,3,0
12,1,1,3,0.128,0.605,3,0
12,2,1,1,0.404,0.231,3,0
12,2,2,1,0.883,0.232,3,0
12,2,2,1,0.706,0.157,3,0
12,2,1,1,0.612,0.195,3,0
12,1,1,1,0.359,0.237,3,0
12,1,1,2,0.366,0.31,3,0
12,2,2,2,0.271,0.61,3,0
12,2,2,1,0.697,0.167,3,0
12,2,2,1,0.52,0.191,3,0
12,2,1,1,0.402,0.211,3,0
12,1,1,1,0.366,0.24,3,0
12,2,1,1,0.795,0.243,3,0
12,2,1,2,0.93,0.186,3,0
12,2,2,1,0.413,0.17,3,0
12,1,1,1,0.318,0.203,3,0
12,1,1,2,0.359,0.26,3,0
12,2,2,1,0.437,0.158,3,0
12,2,2,1,0.335,0.144,3,0
12,2,1,1,0.455,0.332,3,0
12,2,2,1,0.336,0.158,3,0
12,1,1,1,0.203,0.265,3,0
12,2,2,2,0.409,0.262,3,0
12,1,1,2,0.399,0.524,3,0
12,1,1,1,0.486,0.214,3,0
12,1,1,1,0.365,0.223,3,0
12,2,2,1,0.401,0.315,3,0
12,1,1,1,0.3,0.224,3,0
12,2,2,1,0.387,0.18,3,0
12,1,1,2,0.572,0.219,3,0
12,1,1,2,0.28,0.175,3,0
12,1,1,2,0.381,0.182,3,0
12,1,2,1,0.73,0.161,3,0
12,2,2,1,0.452,0.465,3,0
12,1,1,1,0.305,0.243,3,0
12,1,1,1,0.321,0.283,3,0
12,1,1,1,0.518,0.199,3,0
12,2,2,1,0.34,0.235,3,0
12,2,1,1,0.733,0.21,3,0
12,2,1,1,0.662,0.2,3,0
12,2,2,1,0.324,0.169,3,0
12,1,1,1,0.44,0.211,3,0
12,2,1,1,0.864,0.183,3,0
12,2,2,1,0.829,0.112,3,0
12,1,2,1,1.167,0.129,4,0
12,2,2,1,0.826,0.143,4,0
12,2,2,1,0.587,0.166,4,0
12,2,2,2,0.73,0.251,4,0
12,1,1,2,0.721,0.06,4,0
12,2,2,1,0.886,0.162,4,0
12,1,1,2,0.361,0.19,4,0
12,2,1,1,0.679,0.172,4,0
12,2,1,1,0.583,0.166,4,0
12,1,1,2,0.494,0.185,4,0
12,2,2,1,0.434,0.111,4,0
12,1,1,3,0.458,0.283,4,0
12,1,1,2,0.494,0.177,4,0
12,2,2,1,0.44,0.202,4,0
12,2,1,1,0.423,0.161,4,0
12,1,1,2,0.496,0.172,4,0
12,1,1,1,0.689,0.151,4,0
12,1,1,1,0.813,0.15,4,0
12,1,1,2,0.336,0.361,4,0
12,2,1,1,0.993,0.199,4,0
12,2,2,2,0.202,0.292,4,0
12,1,1,2,0.722,0.225,4,0
12,1,1,1,0.585,0.17,4,0
12,2,2,1,0.276,0.182,4,0
12,2,2,1,0.335,0.178,4,0
12,1,1,1,1.126,0.194,4,0
12,2,2,1,0.34,0.383,4,0
12,2,1,1,0.571,0.211,4,0
12,1,1,1,0.433,0.231,4,0
12,2,2,1,0.331,0.292,4,0
12,2,2,1,0.443,0.365,4,0
12,1,1,1,0.595,0.195,4,0
12,1,1,1,0.427,0.174,4,0
12,1,1,1,0.432,0.198,4,0
12,2,2,1,0.52,0.252,4,0
12,2,2,2,0.368,0.468,4,0
12,2,1,1,0.638,0.187,4,0
12,2,2,1,0.296,0.151,4,0
12,1,2,1,0.401,0.552,4,0
12,2,2,2,0.607,0.178,4,0
12,1,2,1,0.923,0.495,4,0
12,2,2,1,0.676,0.163,4,0
12,2,2,1,0.407,0.174,4,0
12,1,1,1,0.426,0.306,4,0
12,1,1,2,0.293,0.238,4,0
12,2,2,1,0.843,0.261,4,0
12,1,1,1,0.763,0.278,4,0
12,1,1,1,0.611,0.231,4,0
12,1,1,1,0.995,0.312,4,0
12,2,2,1,0.594,0.182,4,0
12,2,2,2,0.484,0.252,4,0
12,2,1,1,0.896,0.242,4,0
12,1,1,1,0.665,0.192,4,0
12,2,2,1,0.5,0.267,4,0
12,2,2,1,0.88,0.222,4,0
12,2,1,1,0.703,0.165,4,0
12,2,2,1,0.709,0.222,4,0
12,1,1,2,0.165,0.629,4,0
12,2,2,2,0.333,0.279,4,0
12,1,1,1,0.486,0.212,4,0
12,1,2,1,0.381,0.235,4,0
12,2,2,1,0.487,0.219,4,0
12,2,2,1,0.919,0.162,4,0
12,1,1,1,0.574,0.276,4,0
12,2,1,1,0.545,0.248,4,0
12,2,2,1,0.412,0.225,4,0
12,1,2,1,0.585,0.181,4,0
12,2,1,2,0.931,0.305,4,0
12,2,2,1,0.853,0.178,4,0
12,2,2,1,0.654,0.206,4,0
12,1,1,1,0.446,0.196,4,0
12,2,1,1,0.412,0.221,4,0
12,2,2,1,0.795,0.232,4,0
12,1,1,2,0.465,0.514,4,0
12,1,1,2,0.255,0.266,4,0
12,2,2,1,0.44,0.263,4,0
12,2,1,1,0.623,0.311,4,0
12,2,2,1,0.346,0.382,4,0
12,1,1,2,0.27,0.344,4,0
12,1,1,2,0.209,0.275,4,0
12,1,1,2,0.105,0.39,4,0
12,2,2,1,0.262,0.19,4,0
12,1,1,2,0.324,0.206,4,0
12,2,2,1,0.474,0.261,4,0
12,2,1,1,0.872,0.003,4,0
12,1,1,1,0.25,0.479,4,0
12,2,2,1,0.61,0.255,4,0
12,1,1,2,0.652,0.364,4,0
12,1,1,1,0.777,0.224,4,0
12,2,2,1,0.564,0.086,4,0
12,2,1,1,0.559,0.408,4,0
12,1,1,1,0.575,0.198,4,0
12,1,1,2,0.217,0.285,4,0
12,1,2,1,0.564,0.171,4,0
12,2,2,1,1.165,0.197,4,0
12,2,1,1,1.105,0.205,4,0
12,2,2,1,0.336,0.156,4,0
12,2,1,1,0.401,0.18,4,0
12,1,1,2,0.257,0.363,4,0
12,2,1,1,1.081,0.171,4,0
12,1,1,1,1.023,0.171,4,0
12,1,1,1,0.312,0.177,4,0
12,1,1,2,0.294,0.228,4,0
12,2,1,2,0.299,0.195,4,0
12,1,1,2,0.781,0.15,4,0
12,2,2,2,0.43,0.165,4,0
12,1,1,2,0.402,0.237,4,0
12,1,1,2,0.232,0.191,4,0
12,1,1,2,0.271,0.197,4,0
12,2,2,1,0.33,0.147,4,0
12,2,2,1,0.765,0.208,4,0
12,2,1,1,0.77,0.185,4,0
12,2,2,1,0.336,0.217,4,0
12,2,2,1,0.686,0.18,4,0
12,1,1,1,0.475,0.2,4,0
12,1,1,2,0.404,0.195,4,0
12,2,2,1,0.428,0.313,4,0
12,2,1,1,0.917,0.159,4,0
12,2,2,1,0.463,0.168,4,0
12,2,1,1,0.537,0.197,4,0
12,2,2,1,0.243,0.275,4,0
12,1,1,1,0.443,0.173,4,0
12,2,2,1,0.582,0.203,4,0
12,2,2,1,0.584,0.174,4,0
12,1,1,2,0.27,0.24,4,0
12,1,2,2,1.153,0.224,4,0
12,1,1,2,0.629,0.468,4,0
12,2,2,1,0.51,0.144,4,0
12,2,2,1,0.376,0.179,4,0
12,1,1,1,0.365,0.157,4,0
12,2,2,1,0.621,0.147,4,0
12,1,1,1,0.754,0.185,4,0
12,2,2,1,0.435,0.14,4,0
12,1,2,1,0.639,0.172,4,0
12,2,2,1,0.452,0.183,4,0
12,1,1,2,0.377,0.429,4,0
12,2,2,2,0.894,0.271,4,0
12,1,1,2,0.611,0.4,4,0
12,2,2,1,0.272,0.223,4,0
12,1,1,1,0.265,0.194,4,0
12,1,1,2,0.407,0.192,4,0
12,2,2,1,0.383,0.212,4,0
12,2,2,2,0.371,0.583,4,0
12,1,1,1,0.355,0.225,4,0
12,1,1,2,0.465,0.171,4,0
12,2,2,1,0.271,0.199,4,0
12,2,2,1,1.061,0.13,4,0
12,1,1,1,0.108,0.187,4,0
12,2,2,2,0.291,0.244,4,0
12,1,1,1,0.314,0.176,4,0
12,1,1,1,0.573,0.224,4,0
12,2,2,1,0.628,0.178,4,0
12,1,1,2,0.162,0.29,4,0
12,2,2,1,0.795,0.13,4,0
12,2,2,1,0.413,0.146,4,0
12,1,1,2,0.181,0.326,4,0
12,1,1,2,0.192,0.345,4,0
12,2,1,1,0.165,0.418,4,0
12,1,1,1,0.111,0.219,4,0
12,2,2,1,0.498,0.187,4,0
12,2,1,1,0.37,0.255,4,0
12,2,2,1,0.355,0.257,4,0
12,1,1,2,0.246,0.361,4,0
12,1,1,2,0.164,0.245,4,0
12,1,1,2,0.202,0.378,4,0
12,2,2,1,0.654,0.008,4,0
12,1,1,2,0.295,0.258,4,0
12,2,1,1,0.749,0.166,4,0
12,2,2,2,0.322,0.232,4,0
12,2,2,2,0.395,0.197,4,0
12,1,1,2,0.229,0.329,4,0
12,1,2,1,0.764,0.178,4,0
12,1,1,1,0.531,0.23,4,0
12,1,1,3,0.425,0.295,4,0
12,1,2,1,1.097,0.136,4,0
12,1,1,1,0.698,0.184,4,0
12,2,2,1,0.409,0.174,4,0
12,1,2,1,0.632,0.201,4,0
12,1,1,2,0.204,0.338,4,0
12,1,1,2,0.256,0.294,4,0
12,2,2,1,0.847,0.265,4,0
12,1,1,2,0.032,0.343,4,0
12,2,1,1,0.917,0.202,4,0
12,1,1,1,0.896,0.163,4,0
12,1,1,2,0.646,0.402,4,0
12,2,2,2,0.403,0.232,4,0
12,2,2,2,0.51,0.272,4,0
12,1,1,1,0.189,0.236,4,0
12,2,1,1,0.442,0.221,4,0
12,2,1,1,0.776,0.177,4,0
12,2,2,1,0.55,0.22,4,0
12,2,2,1,0.459,0.143,4,0
12,1,1,1,0.443,0.265,4,0
12,1,1,2,0.322,0.237,4,0
12,2,2,1,0.734,0.512,4,0
12,2,2,1,0.465,0.265,4,0
12,1,1,1,0.522,0.165,4,0
12,1,1,1,0.413,0.184,4,0
12,1,1,3,0.282,0.406,4,0
12,1,1,2,0.496,0.199,4,0
12,1,1,3,0.458,0.39,4,0
12,2,2,2,0.408,0.3,4,0
12,2,1,1,0.632,0.185,4,0
12,2,2,1,1.223,0.198,4,0
12,2,2,2,0.607,0.276,4,0
12,2,2,1,1.114,0.146,4,0
12,1,1,1,0.572,0.183,4,0
12,1,1,2,0.92,0.209,4,0
12,1,1,1,0.277,0.246,4,0
12,2,2,2,0.316,0.265,4,0
12,2,2,1,0.872,0.154,4,0
12,1,1,2,0.152,0.254,4,0
12,1,2,1,0.708,0.207,4,0
12,2,1,1,0.965,0.169,4,0
12,1,1,3,1.129,0.478,4,0
12,2,2,1,0.508,0.191,4,0
12,1,2,2,0.688,0.175,4,0
12,2,2,1,0.854,0.164,4,0
12,1,1,3,0.698,0.291,4,0
12,1,1,2,0.588,0.249,4,0
12,2,2,1,0.561,0.171,4,0
12,2,2,1,1.289,0.177,4,0
12,1,1,1,0.784,0.189,4,0
12,2,1,1,0.311,0.215,4,0
12,1,2,1,0.455,0.171,4,0
12,1,1,2,0.597,0.446,4,0
12,1,1,2,0.571,0.174,4,0
12,1,1,3,0.66,0.322,4,0
12,1,1,2,0.577,0.206,4,0
12,2,2,1,0.611,0.24,4,0
12,2,2,1,0.4,0.137,4,0
